pr_id,reason_label,reason_summary,confidence
3197176906,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, and those failures were never resolved, leading to the PR being closed without being merged.",0.8
3197279228,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no clear signal in the context that suggests it was rejected due to technical issues or requirements mismatches. The lack of updates or feedback from the author after the initial review and the fact that it was closed without merging suggest that it may have been prioritized low or became stale.",0.8
3197329625,P1_LOW_PRIORITY_OR_STALE,"The pull request was not prioritized or reviewed, became stale and was closed mainly due to inactivity or lack of attention.",0.8
3197334186,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, but the context does not provide information on how to resolve these failures, leading to a closed unmerged outcome.",0.8
3197374616,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3197380367,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3197436829,T1_CI_OR_TEST_FAILURE,"The PR's tests, build, or CI checks failed, and those failures were never resolved.",0.8
3197510796,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there are no clear signals of technical issues or project requirements mismatches. The lack of updates and the long duration since its creation suggest that it became stale and was eventually closed due to inactivity.",0.8
3197559585,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the timeline shows that it was assigned to DonJayamanne but not reviewed or acted upon before being closed.",0.8
3197576237,T1_CI_OR_TEST_FAILURE,"The PR's tests failed during the 'pnpm test' run, and the failures were not resolved.",0.9
3197592817,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3197646388,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3197677240,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, as indicated by the 'ci_failed' signal being False, but the test results show unexpected behavior and a stack trace, suggesting that the tests did not catch all issues.",0.8
3197697688,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3197734895,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, but the failures were never resolved, leading to the PR being closed without merging.",0.9
3197748713,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the pull request was closed without being merged.,0.8
3197785109,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no clear signal of why it failed. The author stopped commenting after the initial review, and the PR remained open for a long time.",0.8
3197843318,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no indication of a technical issue or disagreement. The lack of updates or comments on the PR suggests that it became stale and was eventually closed due to inactivity.",0.8
3197876992,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3197896940,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as it remained open for a short period before being closed without merging.",0.8
3197983076,T1_CI_OR_TEST_FAILURE,"The PR's tests failed intermittently due to a timing/race condition between LiveMetrics aggregation cycles, but the author eventually implemented a fix using Awaitility to wait for dependency metric availability, addressing the intermittent failures.",0.8
3197983907,T1_CI_OR_TEST_FAILURE,"The PR's tests, build, or CI checks failed and were never resolved.",0.9
3197988976,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the pull request was closed without being merged.,0.8
3198030839,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the PR was closed without being merged.,0.8
3198127639,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3198187448,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the signals indicate that it was not prioritized or reviewed, becoming stale and eventually closed due to inactivity.",0.9
3198188365,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as it remained open for a short period before being closed without merging.",0.8
3198240518,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3198261001,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason for why the PR was closed without being merged.,0.8
3198268737,T1_CI_OR_TEST_FAILURE,"The pull request failed because its tests, build, or CI checks failed, and those failures were never resolved.",0.8
3198299023,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3198310677,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as indicated by the closed date being only 6 minutes after creation and no further updates or reviews.",0.9
3198318576,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3198334973,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, and those failures were never resolved.",0.8
3198355312,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3198414051,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was not merged.,0.8
3198421106,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, as indicated by the presence of error files (.error) in the diff summary, and no changes were requested to resolve these failures.",0.9
3198427492,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, as indicated by the 'ci_failed' signal being False, and no changes were requested, suggesting that the test failures were not addressed.",0.8
3198453831,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3198465789,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, as indicated by the 'ci_failed' signal being False, and the commit message suggests that test cases were added.",0.8
3198466264,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, as indicated by the 'ci_failed' signal being False, and no changes were requested, suggesting that the test failures were not addressed.",0.8
3198480871,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3198533659,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3198679490,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, but the failures were never resolved, leading to the PR being closed without merging.",0.8
3198723879,T1_CI_OR_TEST_FAILURE,"The PR's tests failed during the build process, and those failures were never resolved.",0.8
3198749767,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3198771440,T1_CI_OR_TEST_FAILURE,"The pull request failed its tests, specifically `dotnet test` commands, which were not resolved, leading to the PR being closed without merging.",0.8
3198773156,P1_LOW_PRIORITY_OR_STALE,"The pull request was not prioritized or reviewed, and it became stale, leading to its closure without being merged.",0.8
3198855987,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3198884579,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no indication of a technical issue or disagreement in the review process. The PR has been open for only one day, suggesting that it may have been prioritized low or stuck in the backlog.",0.8
3198885347,U1_UNKNOWN,There is not enough information to infer a plausible reason why the PR was closed without being merged.,0.8
3198893709,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, as indicated by the 'ci_failed' signal being False, but the test output shows unexpected results and errors, suggesting that the tests did not pass as expected.",0.8
3198975318,T1_CI_OR_TEST_FAILURE,"The PR's tests failed due to compilation taking too long, and the failures were never resolved.",0.9
3198995536,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, as indicated by the 'ci_failed' signal being False, but the test command was executed and reported failures in the diff summary.",0.9
3199021188,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to inactivity and lack of attention, as it remained open for a short period before being closed without merging.",0.9
3199035390,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3199110435,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the pull request was not merged.,0.8
3199142271,T2_CODE_QUALITY_OR_CORRECTNESS,"The PR was merged but reviewers identified code-level problems such as logic bugs, unsafe changes, missing tests, poor design, or style violations, which were not addressed in the final merge.",0.8
3199191078,P1_LOW_PRIORITY_OR_STALE,"The pull request was not merged due to inactivity and lack of attention, as it remained open for a long time without any significant updates or reviews.",0.9
3199233828,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, but the context does not provide information on how to resolve these failures, leading to the PR being closed without merging.",0.9
3199445066,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, but the failures were never resolved, leading to the PR being closed without merging.",0.9
3199456360,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3199482255,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the signals indicate that it was not prioritized or reviewed, becoming stale and stuck in the backlog.",0.9
3199571198,P1_LOW_PRIORITY_OR_STALE,"The PR was closed without being merged, and the author did not provide any updates or feedback after the initial description, indicating a lack of attention and prioritization.",0.9
3199574262,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3199685425,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to inactivity and lack of attention, as it remained open for a short period before being closed without merging.",0.8
3199717934,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3199811450,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the PR was closed without being merged.,0.8
3199871502,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no clear signal of why it failed, suggesting that it may have been prioritized low or became stale in the backlog.",0.8
3199874174,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR ultimately failed.,0.5
3199875911,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as indicated by the closed date being only 4 days after creation.",0.8
3199881418,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the timeline shows that it was reviewed multiple times but remained open for an extended period, indicating a lack of prioritization or attention.",0.8
3199909394,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the pull request was closed without being merged.,0.8
3199913753,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, and the failures were never resolved, leading to its closure without merging.",0.9
3199917130,T1_CI_OR_TEST_FAILURE,"The PR failed its tests, specifically the `yarn vitest:send` test, which fails due to a session not being created, and was never resolved.",0.9
3199940549,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the signals indicate that it was not prioritized or reviewed, becoming stale and stuck in the backlog.",0.8
3199946355,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3199984750,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, as indicated by the 'ci_failed' signal being False, and no changes were requested, suggesting that the test failures were not addressed.",0.8
3200046653,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3200093045,P1_LOW_PRIORITY_OR_STALE,"The pull request was not merged due to lack of attention and inactivity, as it remained open for a short period before being closed without merging.",0.8
3200169620,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to inactivity and lack of attention, as it remained open for a short period before being closed without merging.",0.8
3200171305,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3200188732,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the pull request was closed without being merged.,0.8
3200219739,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as it remained open for an extended period without any significant updates or feedback.",0.8
3200243773,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3200277273,P1_LOW_PRIORITY_OR_STALE,"The PR was closed without being merged, and the author did not provide any updates or progress, indicating a lack of attention and prioritization.",0.8
3200282253,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3200306501,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the timeline shows that it was reviewed but not prioritized or addressed, leading to its closure due to inactivity.",0.8
3200318714,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3200370409,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3200375146,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3200393827,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as indicated by the closed_unmerged state without a merged_at timestamp.",0.8
3200408545,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.0
3200423449,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3200433499,T1_CI_OR_TEST_FAILURE,"The PR's tests failed during the CI build process, and these failures were never resolved.",0.8
3200481770,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3200572898,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3200575489,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3200611841,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3200616481,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the context does not provide any clear indication of why it failed to be merged. The lack of priority or attention from reviewers is a plausible reason for its failure.",0.8
3200617835,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3200698874,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as indicated by the 'Too old already superceded by more recent pushes' message.",0.8
3200712509,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed due to inactivity for more than 7 days, indicating that it was not prioritized or reviewed.",0.8
3200733870,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no indication of a technical issue or disagreement in the review process. The lack of updates or comments on the PR suggests that it may have been prioritized low or stuck in the backlog.",0.8
3200916980,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3200918405,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the PR was closed without being merged.,0.8
3201061352,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as indicated by the closed date being only 27 minutes after creation, suggesting that it was not prioritized or reviewed.",0.9
3201065177,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3201071820,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, but the failures were never resolved, and the PR was closed without being merged.",0.8
3201077683,P1_LOW_PRIORITY_OR_STALE,"The PR was closed without being merged, and there is no indication of a technical issue or disagreement. The context suggests that the author requested changes to be added directly to the original PR #53, indicating a lack of prioritization or attention.",0.8
3201101404,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the PR was closed without being merged.,0.5
3201132802,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no indication of technical issues or conflicts, suggesting that it may have been prioritized low or became stale due to inactivity.",0.8
3201180594,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3201229725,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3201243330,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the pull request was closed without being merged.,0.8
3201249678,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to inactivity and lack of attention, as it remained open for a short period before being closed without merging.",0.9
3201265724,T1_CI_OR_TEST_FAILURE,"The PR failed its tests, specifically 'yarn run format' and 'yarn run test', which both fail due to a missing package in the lockfile, indicating that the CI checks failed and those failures were never resolved.",0.8
3201318259,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as it remained open for a short period before being closed without merging.",0.8
3201321419,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as indicated by the closed date being only 55 minutes after creation.",0.8
3201434288,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3201504234,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the timeline shows that it was not reviewed or prioritized after its initial creation, leading to staleness.",0.8
3201533882,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3201550077,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3201592153,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as it remained open for a long time without any updates or feedback.",0.8
3201648954,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no clear signal in the context about why it failed. The lack of information suggests that the PR may have been prioritized low or became stale, leading to its closure.",0.8
3201677200,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the timeline shows that it was closed shortly after creation, with no significant activity or discussion in between.",0.9
3201677474,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3201769355,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the PR was closed without being merged.,0.8
3201890056,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3202105668,T1_CI_OR_TEST_FAILURE,"The PR's tests failed during the build process, and the failures were not resolved.",0.9
3202169227,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3202183787,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as indicated by the closed state without a merge timestamp (merged_at=NaT) and the comments from reviewers (e.g., 'Ready for merge!') that suggest the author is waiting for feedback.",0.8
3202227602,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as indicated by the closed date being over a month after it was created.",0.8
3202261102,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the pull request was not merged.,0.8
3202326066,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, and the failures were never resolved, leading to its closure without merge.",0.9
3202328272,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason why it was closed without being merged.,0.8
3202495223,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3202596288,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, as indicated by the 'ci_failed' signal being False, and the CI logs are empty. The author committed a fix but did not resolve the test failures.",0.8
3202634795,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3202635494,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3202636531,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3202637461,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3202647888,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, but the context does not provide information on how to resolve these failures, and no comments were generated by Copilot during review.",0.7
3202692899,P1_LOW_PRIORITY_OR_STALE,"The PR was closed without being merged, and there is no clear signal in the context that suggests a technical reason for this outcome. The PR's tests failed initially but were later fixed, and the author seems to have been responsive to feedback.",0.8
3202705889,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason why the PR was closed without being merged.,0.5
3202728604,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, but the context does not provide information on how to resolve these failures, leading to a failure in merging.",0.8
3202741847,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, but the context does not provide information on how to resolve these failures, leading to a closed unmerged state.",0.8
3202743034,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the pull request was closed without being merged.,0.8
3202752567,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the PR was closed without being merged.,0.8
3202802961,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3202805293,T1_CI_OR_TEST_FAILURE,"The PR failed its tests, as indicated by the 'ci_failed' signal being False, and no changes were requested, suggesting that the issue was not resolved.",0.8
3202851809,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3202876885,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no indication of a technical issue or disagreement. The author did not respond to comments, and the PR was left open for an extended period.",0.8
3202896248,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, and the author investigated the root cause of the failures instead of just masking them with longer timeouts.",0.9
3202901749,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the pull request was not merged.,0.8
3202910942,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the timeline shows that it was assigned to Copilot on July 4th but remained open until July 13th, indicating a lack of attention or review.",0.8
3202930019,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3202996466,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, and the author did not address these failures, leading to the PR being closed without merge.",0.8
3203240366,P1_LOW_PRIORITY_OR_STALE,"The pull request was not merged due to lack of attention and inactivity, as indicated by the closed date being more than a week after its creation.",0.8
3203260344,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the signals indicate that it was not prioritized or reviewed, becoming stale and stuck in the backlog.",0.8
3203268173,T1_CI_OR_TEST_FAILURE,"The PR failed because its tests, build, or CI checks failed, and those failures were never resolved.",0.5
3203274864,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the PR was not merged.,0.8
3203326164,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no indication of a technical issue or disagreement. The author's comment suggests that the changes were deemed too broad to be handled manually, but this does not explain why the PR was not merged in the first place.",0.8
3203354777,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the author explicitly stated that they would close it until they were ready to promote the feature flag, indicating a lack of priority or attention.",0.8
3203380343,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3203397153,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3203406376,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the timeline shows that it remained open for only a short period before being marked as 'Trash PR' by the author, indicating a lack of attention or priority.",0.8
3203415987,T1_CI_OR_TEST_FAILURE,"The PR's tests failed during CI checks, specifically `go test ./tools/go2mochi -run TestGo2Mochi_GoldenOutput -count=1` and `go test ./tools/go2mochi -run TestGo2Mochi_Run -count=1`, which were never resolved.",0.8
3203439114,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no indication of a technical issue preventing the merge. The author did not respond to feedback, but this is not explicitly stated in the context.",0.8
3203475267,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR ultimately failed.,0.5
3203490498,T1_CI_OR_TEST_FAILURE,"The PR failed its tests, specifically `swift test` and `xcodebuild test`, which indicates a CI issue.",0.9
3203548150,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed due to inactivity for more than 7 days, indicating that it was not prioritized or reviewed.",0.9
3203609225,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3203674177,P1_LOW_PRIORITY_OR_STALE,"The pull request was not merged due to lack of attention and inactivity, as indicated by the closed state without a merge timestamp.",0.8
3203675489,T1_CI_OR_TEST_FAILURE,"The PR's tests failed due to a ModuleNotFoundError, and the issue was not resolved, leading to the PR being closed without merge.",0.8
3203756006,T1_CI_OR_TEST_FAILURE,"The PR's tests failed during the `npm run lint` check, and the author did not address this issue before closing the PR.",0.8
3203762551,T2_CODE_QUALITY_OR_CORRECTNESS,"The PR failed tests due to missing `CMakeLists.txt` and could not find Qt6, indicating code-level problems that were never resolved.",0.8
3203773571,P1_LOW_PRIORITY_OR_STALE,"The PR was closed due to inactivity for more than 7 days, indicating that it was not prioritized or reviewed.",0.9
3203786849,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the signals indicate that it was not prioritized or reviewed, becoming stale and eventually closed due to inactivity.",0.8
3203888759,P1_LOW_PRIORITY_OR_STALE,"The PR was closed due to inactivity for more than 7 days, indicating it was not prioritized or reviewed.",0.8
3203892962,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed due to inactivity for more than 7 days, indicating it was not prioritized or reviewed.",0.9
3203951710,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no indication of a technical issue or disagreement. The lack of updates or feedback suggests that the PR was not prioritized or reviewed, leading to its closure.",0.8
3203959889,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no clear signal of why it failed. The context suggests that the PR had some testing issues (59 warnings after running lint), but this does not seem to be a primary reason for its failure.",0.6
3203960604,T1_CI_OR_TEST_FAILURE,"The PR failed because its tests, build, or CI checks failed and those failures were never resolved.",0.9
3203964839,T1_CI_OR_TEST_FAILURE,"The PR failed tests, specifically 'TestGo2Mochi_Golden', which indicates that the changes did not pass CI checks and were never resolved.",0.8
3204052590,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, specifically `go test ./...` which fails with output mismatch for slice, indicating a code-level problem that was not resolved.",0.8
3204171664,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3204172312,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3204474916,T1_CI_OR_TEST_FAILURE,"The PR's tests failed during the `go test ./...` run, and although it was labeled by a user, no further action was taken to resolve these failures.",0.8
3204476682,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the PR was not merged.,0.0
3204478386,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the PR was closed without being merged.,0.8
3204479396,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the pull request was closed without being merged.,0.8
3204494611,T1_CI_OR_TEST_FAILURE,"The PR's tests failed during the `pre-commit run --files src/levanter/layers/attention.py` command, which was not resolved before the PR was closed.",0.9
3204496091,T1_CI_OR_TEST_FAILURE,"The PR's tests failed due to missing golden files and compile errors, which were not resolved.",0.9
3204503033,T1_CI_OR_TEST_FAILURE,"The PR failed its CI checks, which were never resolved, leading to the PR being closed without merging.",0.9
3204503638,T1_CI_OR_TEST_FAILURE,"The PR failed its CI checks, which were never resolved, leading to the PR being closed without merging.",0.9
3204506715,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3204516347,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3204555043,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3204565892,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to inactivity and lack of attention, as it remained open for a short period before being closed without merging.",0.8
3204579350,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3204580271,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to inactivity and lack of attention, as it remained open for 9 days without any updates or feedback.",0.8
3204589793,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3204637095,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3204659964,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3204660074,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3204679950,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3204689046,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3204690682,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, specifically `go test ./...` and `go test ./tests/sandbox -run TestRunnerProcess -count=1 -v`, which indicates a problem with the code that was not resolved.",0.9
3204695643,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3204700723,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, as indicated by the 'ci_failed' signal being False, and no changes were requested, suggesting that the issue was with the CI checks rather than a code-level problem.",0.8
3204742564,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3204756610,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, and the failures were never resolved, leading to its closure without merge.",0.9
